source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
2962546605447869184,76.36538394458108,-22.371367602513757,15.599908298075055,24.048504491467565,-74.95097440824634,2.6534926891326904,3.743664264678955,2.19388747215271,1.5497767925262451
779106556394253824,167.41547770774767,44.4983642995888,23.227226550456237,-62.62009416691988,-27.777557179537723,2.680030107498169,3.5629916191101074,2.2429957389831543,1.3199958801269531
510204838759030144,21.45661245731054,60.235067611380984,32.02972419177956,296.42007959813117,-49.12702186535588,2.680529832839966,3.1518146991729736,2.5794432163238525,0.5723714828491211
4683897617110115200,6.482504988433097,-77.25279546754571,133.71940556671353,2218.9845482530773,326.44454180123256,2.680731773376465,3.295626401901245,2.3714890480041504,0.9241373538970947
4049975081571729920,271.45176593069976,-30.424938157908525,32.26965661295192,-48.83893212325556,-204.8603974676837,2.7243106365203857,3.583369731903076,2.3486998081207275,1.2346699237823486
1887953690728237568,340.7506395031158,30.221130397877182,16.630835440035625,19.957041650494183,-18.971073148866992,2.725079298019409,3.467236280441284,2.357999324798584,1.1092369556427002
3557567320183657472,162.40663105834716,-16.19275976302023,23.794020354103314,92.91161788227743,199.64220188539963,2.735664129257202,3.656740188598633,2.268437385559082,1.3883028030395508
5698015743046182272,121.8856299797689,-24.304115553778075,51.39988628348321,-82.88573139167518,46.92999524626171,2.75058913230896,3.302004098892212,2.512174129486084,0.7898299694061279
4935615308047192576,22.091261274313453,-43.31915413670581,13.361166787925637,-17.71983638719699,-206.864433716605,2.7603414058685303,3.9137918949127197,2.2247912883758545,1.6890006065368652
6194563955869054848,199.7307355656656,-23.171710892760082,25.52860508281361,67.9557138676889,-44.29923851288874,2.776534080505371,3.516453266143799,2.3616364002227783,1.1548168659210205
3211922645854328832,76.9620005509911,-5.086810304091459,36.24560427650994,-88.48137357389295,-70.49687410279232,2.777714729309082,3.0676498413085938,2.632169485092163,0.43548035621643066
641662895638787584,146.46258258682883,23.7742057827888,14.33944287393727,-46.15399801533371,-10.798759173770152,2.783956527709961,3.4781548976898193,2.4172122478485107,1.0609426498413086
5826168461855385472,238.7838064740902,-63.43251144584002,80.48541193436336,-187.36581928502997,-401.1911000240785,2.784390926361084,3.186962604522705,2.5581624507904053,0.6288001537322998
2887731882922767744,87.74026611929386,-35.76651139745324,36.90381517096654,54.45215030399028,404.6004282430017,2.8041787147521973,3.675863027572632,2.3761398792266846,1.2997231483459473
2255173119658513408,288.13986191145926,67.66194921202765,33.34994526763806,94.59853339300898,92.37402429966892,2.8079168796539307,3.603916645050049,2.3575332164764404,1.2463834285736084
6838311796136238976,326.76139246141946,-16.128607188133948,85.94055985093036,259.7074391661449,-296.72127999345474,2.836812973022461,3.290358781814575,2.603107452392578,0.6872513294219971
6674382927491854848,309.3921343889334,-47.2912080024033,32.898854474949125,50.921628478362564,66.02564942441289,2.852149724960327,3.6026647090911865,2.380488395690918,1.2221763134002686
1823067317695766784,299.6895907690142,19.4922471120651,11.337545204585858,65.00494835300688,22.72079936785127,2.859362840652466,3.947542905807495,2.250542163848877,1.6970007419586182
4039970797062166400,267.4647360322948,-37.0432231563698,24.73401438925934,41.7174587158551,11.974986141863557,2.8600709438323975,3.69307279586792,2.346686363220215,1.346386432647705
583588100209595776,133.84799100696154,5.9456285938922715,21.313272879490093,-101.03709490331457,14.261244607726608,2.8702027797698975,3.631070375442505,2.431607484817505,1.199462890625
2858629802998456576,9.832595312681915,30.86050281776377,31.573488734557774,176.85629399879502,-108.17132628918509,2.872077703475952,3.764256238937378,2.343628168106079,1.4206280708312988
4444057469252265984,254.41575470820635,9.374984808370574,37.112505074250734,-292.63793453634236,-9.948193103141083,2.882089376449585,3.6867856979370117,2.377902030944824,1.3088836669921875
5823248090239625088,229.72661750917953,-68.67968528286241,17.18088396465165,-65.81561640185238,-31.186621115818014,2.882312059402466,3.126847267150879,2.8071658611297607,0.31968140602111816
1517698716348324992,194.0056156711975,38.31862104268021,32.722737796620656,-233.7755313345049,55.034770927991445,2.904393196105957,3.1570334434509277,2.937626838684082,0.2194066047668457
2079784488001577600,296.2439176177008,45.13102484391075,21.14741161121059,41.87016581274261,47.297743168717744,2.916316509246826,3.149284601211548,2.8966310024261475,0.2526535987854004
2281778105594488192,354.83578083298244,77.63312481414683,72.51669209892496,-64.86017762406422,171.15860250258777,2.9429574012756348,3.660510540008545,2.4036362171173096,1.2568743228912354
6270558110774003968,211.59312413128,-26.682988025787974,30.8889116729351,43.38128373019896,-140.95130845178275,2.9484310150146484,3.776118516921997,2.442711114883423,1.3334074020385742
3520586071217872896,187.46509027380262,-16.51605134463174,38.05998179765627,-209.27622914351525,-139.1843207728625,2.9649055004119873,3.1486783027648926,2.9491560459136963,0.1995222568511963
6007749027577770496,230.4510369940133,-36.261754340239875,11.661557593684153,-91.2551568138423,-85.73567412146342,2.9656078815460205,4.009920120239258,2.347504138946533,1.6624159812927246
6762701233364896000,286.734746992432,-27.67154143141872,28.319548249048147,-53.00095904927703,-253.30363661316218,2.9668314456939697,3.806173324584961,2.4567673206329346,1.3494060039520264
1614731957531452544,231.23232031030997,58.966142735645974,32.52388531619131,-8.182586516680766,17.296024945644415,2.9729201793670654,3.7606663703918457,2.408632516860962,1.3520338535308838
4356298849169862784,244.58075014832895,-4.692331985478922,30.513634597436656,83.9156476548227,40.76265765863977,2.9772109985351562,3.720351219177246,2.4902703762054443,1.2300808429718018
1851924859353116928,318.2340887866534,30.226696772221253,21.81303235858556,-3.7915252059352493,-45.42939001735778,2.9821486473083496,3.6727309226989746,2.4799141883850098,1.1928167343139648
4269932382607207040,275.32505935876196,-2.9019428805540897,52.44130794438597,-548.9026127940798,-700.8543065644087,2.990450143814087,3.710573673248291,2.4735701084136963,1.2370035648345947
3098404220680931968,124.1286317978316,9.185323935788704,10.102592897316667,-45.67916058543277,-49.50480605477476,3.000182628631592,3.9670345783233643,2.3685576915740967,1.5984768867492676
4314399312979641728,286.3525049765623,13.863053278714878,38.23294898965933,-6.57492134089543,-95.90884032512517,3.0011179447174072,3.234281063079834,2.930511713027954,0.3037693500518799
6586825380598949632,328.4827688631597,-37.36494848913747,17.808001236182314,110.44546730080081,-17.160865664665714,3.0138354301452637,3.1784722805023193,3.0480761528015137,0.13039612770080566
1487434040320076800,218.01881769228896,38.30892269460632,37.91254655500852,-114.34365542209365,151.78788107079836,3.0221879482269287,3.292738676071167,2.812903881072998,0.47983479499816895
1018776176872261248,143.20753978122536,51.67490604097004,73.82839808283359,-942.5671400184004,-542.0162846102697,3.071742534637451,3.515183448791504,2.686608076095581,0.8285753726959229
4164319171172759040,269.75659946779956,-9.77415085090108,22.903060175843585,-7.706553230379911,-116.38040170182684,3.07698655128479,3.7645177841186523,2.5121800899505615,1.2523376941680908
3288921720025503360,72.46212402119102,6.9613310085374644,124.61980141424488,463.9544034849098,11.937009936843957,3.087921619415283,3.5139660835266113,2.7081477642059326,0.8058183193206787
6058271964884299520,185.33849318733613,-60.40074016126815,14.199861521996095,-171.22298451399928,91.7950951944146,3.103825330734253,3.9830195903778076,2.4314520359039307,1.551567554473877
5926920079553285760,252.44682140759986,-59.04149532374984,10.699331962178958,38.98964039718318,-26.094642930199186,3.105008602142334,4.147239685058594,2.4292492866516113,1.7179903984069824
1014058103758571520,134.7989643318015,48.040871471105525,68.00099930164292,-439.83552453066625,-214.0709500414631,3.1209731101989746,3.4182682037353516,2.910680055618286,0.5075881481170654
4676528209144882304,63.60655843373849,-62.473612611773696,20.34313182746785,45.06855876071067,42.94752571508745,3.125905752182007,3.72027325630188,2.5713939666748047,1.1488792896270752
4573412435280434560,258.7578570009893,24.83850638924531,42.48084539964649,-20.95395629310213,-156.76715982654696,3.1308090686798096,3.339932918548584,2.9954538345336914,0.3444790840148926
2470140321630664064,17.148438895614227,-10.182882334720631,27.060320608827386,215.92223883038398,-139.02898214239448,3.132648229598999,3.8601105213165283,2.5125904083251953,1.347520112991333
6210176643031265920,234.25595511298545,-28.135058413293958,15.526662420405081,-16.26113271216898,11.71084483256042,3.141329526901245,4.025664329528809,2.4761531352996826,1.549511194229126
5964991494281655808,253.64509209283676,-42.36233289362051,24.23533101426504,-126.7206136099607,-228.83732907409123,3.145207166671753,4.0104594230651855,2.4793083667755127,1.5311510562896729
1041808368494264576,127.56491125025244,60.71768972076183,17.933453100456937,-133.6435612588574,-107.664450660585,3.149355173110962,3.742892265319824,2.621417999267578,1.121474266052246
1284537517514584704,217.95693766582724,30.371969326102114,19.854976065680784,-100.53064484129288,119.86987605195637,3.1642870903015137,3.9663963317871094,2.496562957763672,1.4698333740234375
5849837854861497856,220.62472315663254,-64.97617739215704,60.99295526213351,-193.16869633052895,-234.98229207390125,3.167361259460449,3.4728338718414307,2.9326484203338623,0.5401854515075684
201261278441958656,76.62890153390961,41.23417207468237,14.020760617529195,29.77063204785774,-68.32510056257638,3.1723477840423584,3.2001843452453613,3.2802727222442627,-0.08008837699890137
2195115561168483712,311.32320634108095,61.84241929401267,69.597553957676,85.99344103538436,818.4511251587252,3.177912712097168,3.7924182415008545,2.605714797973633,1.1867034435272217
5888394463447019392,228.07041450548323,-52.099569942966866,28.761642265080166,-112.90038746628365,-72.27824484133066,3.1800217628479004,3.7881810665130615,2.616523504257202,1.1716575622558594
399402894487590144,24.498581855369736,48.62771419048821,18.548940022155016,62.967890999140955,-111.99850743934499,3.2095632553100586,3.995847225189209,2.560992956161499,1.43485426902771
1278391075717325312,228.87612720122996,33.31433528392251,27.074645953253125,84.38252627225717,-111.5907867978561,3.21127986907959,3.8648219108581543,2.6367015838623047,1.2281203269958496
2211820991085587584,342.41934656416254,66.19984964631519,27.286898448831035,-65.94656790624168,-124.96706267589808,3.2224979400634766,3.895749807357788,2.6125409603118896,1.2832088470458984
2429978803998630400,4.856910935281447,-8.824082129756166,11.699612841220237,-14.609779909426761,-36.66823328410835,3.226717948913574,3.9519317150115967,2.561424493789673,1.3905072212219238
3561350430457837056,169.83463212005861,-14.777619467275395,17.017002054524486,-122.9583056007642,207.0831087899795,3.2277886867523193,3.927476644515991,2.5724198818206787,1.3550567626953125
5044368071870093312,44.56501351690538,-40.30457515963677,19.904727809253604,-52.27269655179602,23.057745996331313,3.2283852100372314,3.45430850982666,3.0345888137817383,0.4197196960449219
5965222838410499328,258.03844060290766,-43.240469434978955,44.57114676930468,21.615861680354477,-287.9783893005375,3.2345328330993652,3.5801780223846436,2.8590011596679688,0.7211768627166748
4594497769766809216,266.6132135058437,27.717275040505413,119.92480848370072,-312.0873775804219,-773.1790550724331,3.238405466079712,3.743817090988159,2.721813678741455,1.022003412246704
1352588216303348608,250.7242233003289,38.92187538840611,29.259479569758373,35.48159208640796,-85.39456849632069,3.2446298599243164,3.856566905975342,2.6575512886047363,1.1990156173706055
1296713990316692096,225.4862720556191,40.39043449121325,13.878018045623234,-40.70832732772827,-30.167885429277188,3.2449820041656494,3.840738534927368,2.651984453201294,1.1887540817260742
3352485999058854912,101.32182967483567,12.89474308933157,54.189438370902394,-114.56401293447146,-191.67097112394018,3.2463483810424805,3.5377838611602783,2.8452327251434326,0.6925511360168457
4224225924761329792,302.82635270631516,-0.8214431669930159,14.26869844083396,35.58178444800484,4.596020432504421,3.2497870922088623,3.352064609527588,3.240605115890503,0.11145949363708496
5843518239925459456,195.57143877146018,-71.5489615462354,37.38863264139122,263.7005052923015,-23.069019770614634,3.2549500465393066,3.96718692779541,2.590792417526245,1.376394510269165
3748360796947806208,156.52201077113986,-16.836644983402508,13.370995858159528,-128.8188947951205,-80.18517142565183,3.266733407974243,4.191164493560791,2.4849557876586914,1.7062087059020996
2404579570000684544,343.6623683129667,-15.820936714471294,23.145107751295345,-34.15162837900651,-26.358572578082452,3.272364377975464,3.439072847366333,3.159316301345825,0.2797565460205078
1876510592179455744,342.50151443616926,24.60139285847616,28.933976055518585,145.24028980212034,-42.39560113284592,3.2745838165283203,3.863579750061035,2.666720151901245,1.19685959815979
5164120762333028736,55.811663307520355,-9.760083664068041,110.02539078597692,-93.63405683015571,744.3603877012735,3.275566577911377,3.8529601097106934,2.6867616176605225,1.166198492050171
48026706558487040,67.15467370962931,19.180273317307044,22.36535445562801,107.5257715587816,-36.20007001971977,3.2804532051086426,3.8989338874816895,2.661956548690796,1.2369773387908936
5136659462996725888,30.001923185332597,-21.07793985367682,10.272551125995138,133.9220851053936,-24.341171051145956,3.2832906246185303,4.327672481536865,2.498601198196411,1.829071283340454
2983168461421919488,78.23312712426376,-16.205534685823757,19.177506188965044,42.8030544542143,-16.01684601168768,3.2917866706848145,3.4062671661376953,3.3152310848236084,0.09103608131408691
3478394889483944320,173.24937918580787,-31.85780756798889,24.96322194613156,-210.1582590921118,-41.203265628072664,3.2924726009368896,3.8789541721343994,2.7030398845672607,1.1759142875671387
2452378776434477184,26.009055057160104,-15.933680200693857,273.80974511859966,-1721.7277944720731,854.9631570589582,3.3003997802734375,3.799520492553711,2.7482993602752686,1.0512211322784424
1575287046603605888,183.85734834773095,57.03265316489124,40.32790069695137,103.94679584135581,8.141463801370662,3.3111023902893066,3.4510304927825928,3.189542770385742,0.2614877223968506
6351709524967494528,335.0085033956125,-80.43993881612172,11.121963173952466,56.083474042861965,-43.12770319450545,3.318114995956421,5.333338737487793,2.3934128284454346,2.9399259090423584
2478112158887431296,21.00550474116343,-8.184156538900368,29.033881106238844,-76.22564505747756,-201.51931772046294,3.3185784816741943,3.9920127391815186,2.686312675476074,1.3057000637054443
425040000962559616,12.285227381524425,57.81272812559009,168.83216034019418,1078.6091666696218,-551.1334202185512,3.3200666904449463,3.7355074882507324,2.848621368408203,0.8868861198425293
6880093650314169984,304.5138436900398,-12.544841401195866,29.913986848375306,61.21217289160953,2.411807175799618,3.327416181564331,3.8911640644073486,2.7175161838531494,1.1736478805541992
2386316510063903616,347.3619049466781,-21.17228097694938,12.671005018912476,53.45158621518977,30.201356138120083,3.3279740810394287,4.0508832931518555,2.644054889678955,1.4068284034729004
786420645182229504,176.51164393918745,47.779531623706106,16.438163304328924,-138.29738773712918,28.66047320702686,3.328719139099121,4.053563117980957,2.6313531398773193,1.4222099781036377
867815979158660352,116.11171060337323,24.39777124966751,22.090679593280267,-28.40301618189953,-50.67451959821298,3.339139461517334,3.914923906326294,2.7291882038116455,1.1857357025146484
3970052886914547712,168.55974451077685,15.42922142120597,20.31598800388607,-60.53773439344817,-78.67471337068953,3.3396248817443848,3.441685199737549,3.270007610321045,0.1716775894165039
725422076533653504,154.17266567485967,23.417280264419933,14.03767909082779,21.160987796770264,-8.263036062408592,3.3467774391174316,3.6844701766967773,3.0511891841888428,0.6332809925079346
2603370653827638656,342.3978595434945,-13.592800139917461,10.017146428389767,-13.385985909035567,-38.60909393267461,3.350817918777466,4.352365016937256,2.5333809852600098,1.818984031677246
6427464123776727168,302.19503988923026,-66.18709128441725,163.9544145383167,1211.7606270999615,-1130.2369049548956,3.364138126373291,3.846358299255371,2.8270797729492188,1.0192785263061523
3662636823132300032,203.67206658148982,-0.5956181019830046,43.74674588145839,-276.9029992866074,44.62071265610922,3.373844623565674,3.5341668128967285,3.222477912902832,0.3116888999938965
3312744219988782720,67.16608051054888,15.870784455320392,21.81251596251546,106.14776250704207,-20.293824952737538,3.3779077529907227,3.5747950077056885,3.1754672527313232,0.39932775497436523
11166438229308672,51.20302758439933,9.028538893521931,15.078813297551084,-66.3842445405924,-74.41348730919924,3.382373809814453,3.919567584991455,2.7810049057006836,1.1385626792907715
1421593566062037120,268.38296843103956,56.87299266128546,29.06031538624813,93.69808562980208,78.91420818612886,3.3842713832855225,4.085325241088867,2.7005133628845215,1.3848118782043457
872128538640246144,113.98046139731666,26.89527337662016,12.876056855002979,-32.84069129467204,-106.00246713633416,3.3864715099334717,4.363603115081787,2.5457608699798584,1.8178422451019287
4871775051598300160,66.00955538338754,-34.01663400435644,11.126967449378133,67.57204680654695,48.48930077656063,3.40012788772583,4.28316593170166,2.597111225128174,1.6860547065734863
3312052249215275904,64.94888616843296,15.627538192852759,21.664548744839898,116.24694786142689,-23.368325290143204,3.402756690979004,3.9732532501220703,2.7682907581329346,1.2049624919891357
1939115478598580352,354.39204130799976,46.456276552702825,38.573580782293064,159.60618429181037,-421.8217509852036,3.404352903366089,4.006388187408447,2.7368500232696533,1.269538164138794
6425343818681031040,311.2390853775673,-66.20316637313928,23.801133037350663,-42.783559386994426,10.172501433062292,3.405487537384033,3.595916509628296,3.2058331966400146,0.39008331298828125
1243381938292692096,207.36890789539856,15.798083162203483,13.422818758026837,-93.26884995812442,40.16644391213432,3.4100399017333984,4.34589147567749,2.594407558441162,1.7514839172363281
5330160246631998848,136.03835273422885,-47.0977749570303,10.8265285960073,-47.8618229671619,-8.972799746396491,3.4186177253723145,4.10425329208374,2.726367235183716,1.3778860569000244
588551501854159744,145.2869906228765,9.892141951709274,24.19762317452514,-142.62067344970026,-37.33765440978749,3.4208006858825684,3.7602860927581787,3.0098824501037598,0.750403642654419
4156500578347841408,278.8016989610905,-8.245466019291719,17.695164442513324,-18.005602135597258,-313.98937318715963,3.4242193698883057,4.193692207336426,2.687020778656006,1.50667142868042
2461150714560126080,27.865310207287475,-10.335213090796154,12.877029083346933,39.75208362721663,-40.95550224921211,3.427762508392334,4.067938804626465,2.74206805229187,1.3258707523345947
3683687763520080384,190.41242708810614,-1.4490230625523142,83.19347753572258,-605.1760034503509,85.70058806691729,3.4332993030548096,3.512800693511963,2.9142544269561768,0.5985462665557861
4254395871029677952,286.5621591057804,-4.882960200216354,25.640893345717434,-19.11989474178163,-89.4272131071135,3.433642864227295,3.4022679328918457,3.4494903087615967,-0.04722237586975098
5273030069128572928,126.43376105915713,-66.13756340421502,30.21278124514609,-35.048952019110835,-151.98762721407022,3.4457974433898926,4.090206146240234,2.746742010116577,1.3434641361236572
805881416880407936,154.273151903808,42.91419397562115,14.459394988101115,-152.97389173451876,-49.46249605515297,3.446242094039917,3.514021635055542,3.3666369915008545,0.1473846435546875
2658974606111711488,349.29478470898414,3.2823685553650206,24.195792360183937,759.2682723217785,17.5681487595583,3.4492387771606445,4.019856929779053,2.800510883331299,1.219346046447754
2632117385335567872,348.5808228011476,-6.049875052865991,14.348160467396855,36.57507956650892,-195.44133833769334,3.4539875984191895,4.488156318664551,2.5769364833831787,1.911219835281372
866177431955478144,110.03059448904996,21.982238707455554,53.769203794860104,-27.72219816147847,-14.70169052772772,3.4571263790130615,3.693509101867676,3.1301932334899902,0.5633158683776855
4584613194593381888,269.4416075906706,29.24779516999184,23.854364728105196,81.9189572338475,-18.96221500640302,3.4648022651672363,3.9983246326446533,2.8382606506347656,1.1600639820098877
5164707970261890560,53.22829341517546,-9.458168216292322,310.5772928005821,-974.758145249517,20.875840089774208,3.465751886367798,3.982447862625122,2.8421502113342285,1.1402976512908936
3827873938815011200,144.9642118182715,-1.143088703608386,12.905524033282878,46.26967433467972,-62.543719604141785,3.466299295425415,4.230362415313721,2.709839344024658,1.5205230712890625
3796442680948579328,177.67712091756832,1.763518531662046,90.89451645739487,740.7463388207854,-270.92722745007603,3.468564987182617,3.8252460956573486,3.0062801837921143,0.8189659118652344
2965792913525710976,87.83148955157748,-20.881971538960876,28.423443137771343,229.02689525726612,-647.9295016630756,3.471287250518799,4.068718433380127,2.7904791831970215,1.2782392501831055
4937200425857908992,28.994282975057555,-51.60756961156581,56.85081150608127,680.1097589968587,294.3179091280063,3.471802234649658,3.969562292098999,2.857095956802368,1.1124663352966309
2964000159821218432,86.11439122579156,-22.45002336420253,112.29602820037746,-291.75677673534847,-368.5208157670237,3.476823091506958,3.7968590259552,3.0440361499786377,0.7528228759765625
4081642115877635840,286.1711290600682,-21.741755781309788,23.812090431132717,77.44535338809933,-58.46024393424649,3.480196237564087,4.038276195526123,2.819753885269165,1.218522310256958
4296708789290712064,298.8285089900959,6.404626612168723,73.52487469097186,45.943752101692965,-480.9649180671844,3.4819748401641846,3.9830143451690674,2.872690200805664,1.1103241443634033
6513525544581729536,342.1395041838119,-51.31714292378511,25.79022671282131,107.19514554905072,-62.57458944046358,3.487226963043213,3.6175506114959717,3.3460617065429688,0.27148890495300293
4529285391533766400,275.9254783115971,21.768671633992867,26.963634851566006,195.9709231558358,-243.23351184064796,3.4873433113098145,4.16219425201416,2.770700454711914,1.391493797302246
6709267613942522496,276.7432910812464,-45.96869558670535,11.669600619552739,-17.309804411627425,-53.51218543190383,3.488738536834717,3.4724996089935303,3.5929999351501465,-0.12050032615661621
6020624858523492352,249.09371382836378,-35.2552842007589,10.345329309845912,15.169896176529509,10.622441062387818,3.4913599491119385,4.453911304473877,2.6087427139282227,1.8451685905456543
738259665062428416,163.3283586008161,34.2136536280549,32.92099356722732,90.62484690607886,-278.66384792205383,3.4941248893737793,4.116680145263672,2.8171751499176025,1.2995049953460693
5267405895350690304,107.18725486658857,-70.49844750153386,24.47747421624008,23.619871790902323,108.65268960122438,3.498917818069458,4.08339262008667,2.8473856449127197,1.2360069751739502
4125171197089493760,264.39647046594615,-15.398818635694653,32.882797765427924,-42.37831100571614,-59.146199888690255,3.4990055561065674,3.6842825412750244,3.2282681465148926,0.45601439476013184
873035017257455104,111.43103524485525,27.797701341122824,24.020129776646378,-122.05952761424837,-85.13295243832346,3.5065500736236572,4.076443195343018,2.837021589279175,1.2394216060638428
3314024566919613952,65.73422490902678,17.542390757517502,20.30919733178576,106.21194808573482,-27.692344422611363,3.5160439014434814,4.063456058502197,2.8761231899261475,1.1873328685760498
4672726716408826240,56.05317542343257,-64.80654280373156,30.440369973206874,311.5344631899642,83.55687960787631,3.5165603160858154,4.132613658905029,2.8099005222320557,1.3227131366729736
4840356816072211712,63.50072823564913,-42.295271463682425,27.720985665984383,41.992107854004296,-203.1570706391602,3.526655435562134,4.128894805908203,2.829454183578491,1.299440622329712
2952868119987647744,103.54687424806049,-12.038691754586718,12.06755142240872,-136.65366375608644,-14.321891727028381,3.529453754425049,4.373003959655762,2.7008821964263916,1.6721217632293701
643819484617141504,148.18983474754336,26.006706191116002,26.097073837299966,-216.26591002805844,-55.12475418283337,3.5301551818847656,4.205724716186523,2.81109881401062,1.3946259021759033
5338833263117260672,163.37423881457266,-58.85299792655974,33.52246589961509,78.16877280942008,38.80012521490635,3.5334343910217285,4.077419757843018,2.8883917331695557,1.189028024673462
